編號,車位類別,車位價格,車位面積(平方公尺)
Serial number,berth category,berth price,berth area (square meter)
RPPOMLSLNHNFFAP96CA,坡道機械,0,
RPPNMLLKOHNFFAP88DA,坡道機械,0,
RPOOMLSLNHNFFAP86CA,坡道機械,0,
RPSNMLLMNHNFFAP76EA,坡道平面,0,
RPRNMLLMNHNFFDP76CA,坡道平面,0,33.00
RPQNMLPLOHNFFAP76CA,坡道平面,0,
RPSNMLOJOHNFFAP66CA,一樓平面,0,19.15
